,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
5103,1759,1377,3136,1.2774146695715325
5105,2735,139,2874,19.67625899280576
5106,2815,151,2966,18.642384105960264
5114,425,116,541,3.663793103448276
5116,3775,155,3930,24.35483870967742
5119,3516,157,3673,22.394904458598727
5127,2690,128,2818,21.015625
5130,2271,107,2378,21.22429906542056
5142,2345,276,2621,8.496376811594203
5143,3851,195,4046,19.74871794871795
5144,3311,132,3443,25.08333333333333
5157,1,3370,3371,0.0002967359050445
5165,3234,185,3419,17.481081081081083
5166,2943,283,3226,10.39929328621908
5167,1525,245,1770,6.224489795918367
5169,3699,132,3831,28.022727272727277
5175,3805,90,3895,42.27777777777778
5177,3482,105,3587,33.161904761904765
5181,2685,100,2785,26.85
5186,3627,106,3733,34.216981132075475
5195,1475,38,1513,38.81578947368421
5216,3038,127,3165,23.921259842519685
5236,937,229,1166,4.091703056768559
5253,3685,91,3776,40.494505494505496
5261,2414,119,2533,20.285714285714285
5274,1841,117,1958,15.735042735042734
5287,955,230,1185,4.152173913043479
5295,1451,243,1694,5.97119341563786
5305,2812,123,2935,22.86178861788618
5307,2037,130,2167,15.669230769230769
5318,2904,97,3001,29.938144329896907
5319,2908,100,3008,29.08
5331,3631,59,3690,61.54237288135593
5342,1296,75,1371,17.28
5343,555,2189,2744,0.2535404294198264
5349,3539,182,3721,19.445054945054945
5357,2612,108,2720,24.185185185185187
5358,3548,92,3640,38.56521739130435
5371,567,122,689,4.647540983606557
5383,2834,148,2982,19.14864864864865
5428,2374,289,2663,8.214532871972319
5442,2125,161,2286,13.198757763975156
5444,3237,219,3456,14.780821917808218
5447,3247,53,3300,61.264150943396224
5451,3388,439,3827,7.71753986332574
5461,2162,242,2404,8.933884297520661
5474,2513,52,2565,48.32692307692308
5481,1450,278,1728,5.215827338129497
5487,3825,112,3937,34.151785714285715
5504,3694,175,3869,21.10857142857143
5510,2578,85,2663,30.32941176470588
5513,1546,29,1575,53.310344827586206
5521,2124,258,2382,8.232558139534884
5532,2965,70,3035,42.35714285714285
5535,1588,412,2000,3.854368932038835
5540,2219,123,2342,18.040650406504064
5542,3384,200,3584,16.92
5545,1383,108,1491,12.805555555555555
5550,753,235,988,3.204255319148936
5559,1177,117,1294,10.05982905982906
5571,2615,186,2801,14.059139784946236
5574,1621,116,1737,13.974137931034482
5576,3772,71,3843,53.12676056338028
5578,1477,122,1599,12.10655737704918
5586,1812,104,1916,17.423076923076923
5591,2948,297,3245,9.925925925925926
5603,3782,207,3989,18.270531400966185
5612,1315,326,1641,4.033742331288344
5617,3179,136,3315,23.375
5629,2168,163,2331,13.300613496932517
5630,1934,193,2127,10.020725388601036
5634,1831,78,1909,23.47435897435897
5638,2835,207,3042,13.695652173913045
5656,2245,136,2381,16.50735294117647
5661,2172,106,2278,20.49056603773585
5668,1968,78,2046,25.23076923076923
5670,3086,104,3190,29.673076923076923
5673,605,116,721,5.215517241379311
5681,803,102,905,7.872549019607843
5688,2816,365,3181,7.715068493150685
5717,2229,326,2555,6.837423312883436
5724,3462,169,3631,20.485207100591715
5729,1457,125,1582,11.656
5738,2314,148,2462,15.635135135135137
5740,3655,157,3812,23.280254777070063
5742,2142,69,2211,31.043478260869566
5743,2717,161,2878,16.875776397515526
5747,1621,264,1885,6.140151515151516
5748,2895,128,3023,22.6171875
5749,3384,15,3399,225.6
5750,3155,273,3428,11.556776556776557
5757,1455,161,1616,9.03726708074534
5765,2706,226,2932,11.973451327433628
5772,3589,109,3698,32.92660550458716
5779,1656,255,1911,6.494117647058824
5788,3072,283,3355,10.855123674911662
5792,3243,522,3765,6.212643678160919
5801,140,1165,1305,0.1201716738197424
5804,2131,144,2275,14.79861111111111
5810,1894,168,2062,11.273809523809524
5812,1976,60,2036,32.93333333333333
5820,3922,151,4073,25.973509933774835
5831,2154,109,2263,19.761467889908257
5841,1443,272,1715,5.305147058823529
5843,1691,291,1982,5.810996563573883
5844,3154,193,3347,16.3419689119171
5851,3391,209,3600,16.22488038277512
5856,3612,241,3853,14.987551867219915
5858,66,3114,3180,0.0211946050096339
5871,2226,248,2474,8.975806451612904
5873,1601,201,1802,7.965174129353234
5877,2829,91,2920,31.087912087912088
5889,1515,263,1778,5.760456273764259
5900,2655,151,2806,17.582781456953644
5928,3569,362,3931,9.859116022099448
5939,2511,123,2634,20.414634146341463
5986,260,2651,2911,0.0980761976612599
5991,2355,125,2480,18.84
5999,1578,213,1791,7.408450704225352
6000,2131,170,2301,12.53529411764706
6002,3422,71,3493,48.19718309859155
6010,2225,224,2449,9.933035714285714
6021,3253,132,3385,24.643939393939394
6025,2185,42,2227,52.023809523809526
6030,2000,217,2217,9.216589861751151
6033,3305,160,3465,20.65625
6034,1744,163,1907,10.699386503067483
6039,2560,358,2918,7.150837988826815
6042,2827,520,3347,5.436538461538461
6045,504,210,714,2.4
6047,3123,107,3230,29.186915887850468
6050,962,207,1169,4.647342995169082
6056,2640,156,2796,16.923076923076923
6086,3615,219,3834,16.506849315068493
6087,2597,157,2754,16.54140127388535
6088,1004,102,1106,9.84313725490196
6091,2189,200,2389,10.945
6093,3765,167,3932,22.54491017964072
6117,3044,823,3867,3.698663426488457
6126,3105,188,3293,16.51595744680851
6128,1635,321,1956,5.093457943925234
6131,3240,147,3387,22.040816326530614
6133,145,3935,4080,0.036848792884371
6134,2678,73,2751,36.68493150684932
6141,3120,329,3449,9.483282674772036
6142,3691,158,3849,23.360759493670887
6152,3303,56,3359,58.98214285714285
6158,3078,100,3178,30.78
6177,1492,74,1566,20.16216216216216
6178,1710,143,1853,11.958041958041958
6182,2232,136,2368,16.41176470588235
6188,3592,180,3772,19.95555555555556
6189,3664,172,3836,21.302325581395348
6190,2041,181,2222,11.276243093922652
6194,3111,288,3399,10.802083333333334
6196,2827,146,2973,19.363013698630137
6202,252,3156,3408,0.0798479087452471
6216,1065,187,1252,5.695187165775401
6218,3168,173,3341,18.3121387283237
6220,2838,72,2910,39.41666666666666
6227,3398,346,3744,9.820809248554914
6235,3699,345,4044,10.721739130434782
6239,1102,245,1347,4.497959183673469
6240,2799,205,3004,13.653658536585366
6241,3606,114,3720,31.63157894736842
6242,3837,157,3994,24.43949044585987
6259,561,417,978,1.3453237410071943
6269,2383,261,2644,9.130268199233717
6271,1614,92,1706,17.543478260869566
6274,3048,244,3292,12.491803278688524
6286,3323,51,3374,65.15686274509804
6295,3217,81,3298,39.71604938271605
6299,3465,228,3693,15.197368421052632
6310,2338,63,2401,37.11111111111112
6316,1987,91,2078,21.83516483516484
6318,2000,117,2117,17.094017094017094
6323,2020,210,2230,9.61904761904762
6327,3965,95,4060,41.73684210526316
6328,1763,80,1843,22.0375
6334,3533,244,3777,14.479508196721312
6342,3413,167,3580,20.437125748502996
6349,1982,82,2064,24.170731707317078
6351,2852,224,3076,12.732142857142858
6362,2314,116,2430,19.948275862068964
6372,2635,20,2655,131.75
6378,3806,248,4054,15.346774193548388
6386,3688,56,3744,65.85714285714286
6389,2233,279,2512,8.00358422939068
6392,1537,181,1718,8.491712707182321
6405,3798,189,3987,20.09523809523809
6407,3156,155,3311,20.361290322580643
6420,3845,156,4001,24.647435897435894
6431,3654,203,3857,18.0
6441,719,163,882,4.411042944785276
6442,2667,116,2783,22.99137931034483
6445,2315,169,2484,13.698224852071004
6446,3501,157,3658,22.29936305732484
6480,3390,301,3691,11.262458471760798
6486,3838,174,4012,22.057471264367816
6487,2586,147,2733,17.591836734693878
6492,3619,82,3701,44.13414634146341
6505,2354,83,2437,28.36144578313253
6506,632,491,1123,1.2871690427698574
6507,3545,201,3746,17.63681592039801
6522,2753,179,2932,15.379888268156424
6537,2407,189,2596,12.735449735449736
6543,1131,173,1304,6.53757225433526
6547,3823,204,4027,18.74019607843137
6562,1996,211,2207,9.459715639810426
6566,2754,79,2833,34.860759493670884
6570,1885,130,2015,14.5
6576,3618,252,3870,14.357142857142858
6577,519,2284,2803,0.2272329246935201
6611,66,3872,3938,0.0170454545454545
6626,3082,106,3188,29.07547169811321
6639,3079,39,3118,78.94871794871794
6642,3185,25,3210,127.4
6644,3445,219,3664,15.730593607305936
6662,2393,263,2656,9.098859315589351
6665,2073,132,2205,15.704545454545457
6672,1368,406,1774,3.3694581280788176
6677,1772,107,1879,16.560747663551403
6683,3746,175,3921,21.40571428571429
6685,2228,390,2618,5.712820512820513
6687,1013,2784,3797,0.3638649425287356
6701,1856,35,1891,53.02857142857143
6707,2124,270,2394,7.866666666666666
6709,3307,302,3609,10.950331125827814
6717,3263,141,3404,23.141843971631207
6720,2856,199,3055,14.35175879396985
6731,2269,251,2520,9.0398406374502
6743,2207,139,2346,15.87769784172662
6748,3008,282,3290,10.666666666666666
6749,1462,61,1523,23.9672131147541
6751,3656,260,3916,14.06153846153846
6763,3229,123,3352,26.252032520325205
6770,3142,79,3221,39.77215189873418
6777,2206,255,2461,8.650980392156862
6791,3452,244,3696,14.147540983606556
6803,2381,197,2578,12.086294416243655
6832,3012,211,3223,14.274881516587678
6833,3445,216,3661,15.949074074074074
6838,1783,107,1890,16.66355140186916
6839,2810,174,2984,16.149425287356323
6843,2069,172,2241,12.02906976744186
6845,3790,117,3907,32.39316239316239
6849,2363,113,2476,20.91150442477876
6852,2150,189,2339,11.375661375661377
6868,3891,195,4086,19.953846153846158
6873,3821,210,4031,18.195238095238096
6874,2500,404,2904,6.188118811881188
6877,3204,224,3428,14.303571428571429
6880,3229,79,3308,40.87341772151899
6881,3722,166,3888,22.42168674698795
6882,826,148,974,5.581081081081081
6897,1136,257,1393,4.42023346303502
6904,1854,341,2195,5.436950146627566
6905,556,142,698,3.915492957746479
6911,3781,84,3865,45.01190476190476
6919,2077,167,2244,12.437125748502996
6920,2839,130,2969,21.838461538461537
6926,3126,109,3235,28.678899082568808
6930,1778,270,2048,6.5851851851851855
6935,3513,226,3739,15.54424778761062
6941,2701,128,2829,21.1015625
6955,3329,284,3613,11.721830985915492
6978,3597,188,3785,19.132978723404257
6983,3341,118,3459,28.3135593220339
7007,2159,138,2297,15.644927536231885
7010,2935,269,3204,10.910780669144982
7019,3467,305,3772,11.3672131147541
7044,2839,146,2985,19.445205479452056
7050,3402,295,3697,11.532203389830508
7062,3781,67,3848,56.43283582089552
7076,1072,110,1182,9.745454545454546
7083,3723,72,3795,51.708333333333336
7096,3767,281,4048,13.405693950177936
7101,3328,161,3489,20.67080745341615
7128,2306,95,2401,24.27368421052632
7132,3397,124,3521,27.39516129032258
7134,3106,101,3207,30.752475247524757
7138,3891,192,4083,20.265625
7163,2347,143,2490,16.412587412587413
7172,1991,283,2274,7.035335689045937
7176,3605,130,3735,27.73076923076923
7182,2516,113,2629,22.26548672566372
7185,3570,129,3699,27.67441860465116
7195,3832,136,3968,28.176470588235293
7199,1140,142,1282,8.028169014084508
7201,1943,464,2407,4.1875
7212,1171,104,1275,11.259615384615383
7216,3936,40,3976,98.4
7217,2925,171,3096,17.105263157894736
7225,3728,101,3829,36.91089108910891
7229,3796,182,3978,20.857142857142858
7231,1694,197,1891,8.598984771573605
7234,2374,64,2438,37.09375
7235,2096,176,2272,11.909090909090908
7240,760,215,975,3.5348837209302326
7251,2660,137,2797,19.416058394160583
7258,431,2496,2927,0.172676282051282
7284,2349,44,2393,53.38636363636363
7287,3368,223,3591,15.103139013452914
7298,588,196,784,3.0
7301,2520,297,2817,8.484848484848484
7303,3081,209,3290,14.741626794258371
7306,3890,100,3990,38.9
7325,2778,100,2878,27.78
7327,1696,129,1825,13.147286821705428
7332,1748,184,1932,9.5
7336,3558,162,3720,21.96296296296296
7343,3342,173,3515,19.31791907514451
7345,2509,109,2618,23.01834862385321
7347,2472,110,2582,22.472727272727276
7358,3457,264,3721,13.094696969696969
7366,2530,249,2779,10.160642570281125
7388,2531,160,2691,15.81875
7404,3893,183,4076,21.27322404371585
7405,2151,312,2463,6.894230769230769
7424,3426,311,3737,11.016077170418006
7425,1398,143,1541,9.776223776223777
7426,2168,186,2354,11.655913978494624
7430,379,2854,3233,0.1327960756832515
7431,3064,116,3180,26.41379310344828
7433,2676,331,3007,8.084592145015106
7434,3705,115,3820,32.21739130434783
7448,3616,390,4006,9.271794871794873
7482,2370,292,2662,8.116438356164384
7483,3089,227,3316,13.607929515418505
7484,2922,335,3257,8.722388059701492
7490,3358,241,3599,13.933609958506224
7491,3834,134,3968,28.611940298507463
7493,2748,216,2964,12.72222222222222
7499,1968,950,2918,2.071578947368421
7504,71,2441,2512,0.0290864399836132
7506,2581,162,2743,15.932098765432098
7510,3904,83,3987,47.036144578313255
7513,3198,129,3327,24.79069767441861
7515,773,1534,2307,0.5039113428943938
7527,1349,143,1492,9.433566433566432
7532,3092,469,3561,6.59275053304904
7546,3766,286,4052,13.167832167832168
7571,2094,62,2156,33.774193548387096
7574,2786,423,3209,6.58628841607565
7578,3623,103,3726,35.1747572815534
7583,3503,376,3879,9.316489361702128
7597,2416,307,2723,7.869706840390879
7600,3443,101,3544,34.08910891089109
7611,916,195,1111,4.697435897435898
7614,2971,98,3069,30.316326530612244
7616,2542,171,2713,14.865497076023392
7617,3002,328,3330,9.152439024390244
7624,3114,110,3224,28.30909090909091
7646,296,3364,3660,0.0879904875148632
7660,1832,209,2041,8.76555023923445
7669,3777,158,3935,23.90506329113924
7670,1700,449,2149,3.7861915367483294
7681,3482,142,3624,24.52112676056338
7686,3158,59,3217,53.52542372881356
7694,1898,196,2094,9.683673469387756
7705,2924,51,2975,57.333333333333336
7722,555,249,804,2.2289156626506026
7724,2350,235,2585,10.0
7727,3652,244,3896,14.9672131147541
7728,1761,96,1857,18.34375
7744,2474,83,2557,29.80722891566265
7745,2747,68,2815,40.39705882352941
7755,3826,46,3872,83.17391304347827
7757,1823,267,2090,6.827715355805244
7766,1840,194,2034,9.484536082474229
7785,3701,98,3799,37.765306122448976
7795,1,3233,3234,0.0003093102381688
7807,2233,126,2359,17.72222222222222
7808,3649,289,3938,12.626297577854672
7818,1867,38,1905,49.13157894736842
7819,2390,175,2565,13.657142857142857
7829,2886,137,3023,21.065693430656932
7835,3668,259,3927,14.16216216216216
7839,3170,425,3595,7.458823529411765
7847,3712,130,3842,28.553846153846155
7859,3068,212,3280,14.471698113207546
7862,1555,546,2101,2.847985347985348
7863,3825,263,4088,14.543726235741444
7865,3151,136,3287,23.169117647058822
7871,2826,135,2961,20.933333333333334
7876,2031,204,2235,9.955882352941176
7884,3326,40,3366,83.15
7892,3463,145,3608,23.882758620689657
7896,1752,133,1885,13.172932330827068
7897,2847,368,3215,7.736413043478261
7901,3895,70,3965,55.642857142857146
7904,2774,535,3309,5.185046728971963
7912,1938,86,2024,22.53488372093023
7922,3764,177,3941,21.26553672316384
7926,3698,144,3842,25.68055555555556
7932,755,2724,3479,0.277165932452276
7944,3552,451,4003,7.875831485587583
7950,2553,179,2732,14.262569832402235
7952,2093,345,2438,6.066666666666666
7959,2640,41,2681,64.39024390243902
7964,3231,156,3387,20.71153846153846
7968,757,264,1021,2.867424242424242
7973,3069,52,3121,59.01923076923077
7981,2469,409,2878,6.036674816625917
7984,3890,70,3960,55.57142857142857
7992,2633,125,2758,21.064
7997,3202,339,3541,9.44542772861357
8002,663,1716,2379,0.3863636363636363
8010,3411,104,3515,32.79807692307692
8014,3058,168,3226,18.202380952380956
8021,2910,126,3036,23.09523809523809
8025,1513,159,1672,9.515723270440253
8033,3521,513,4034,6.8635477582846
8038,2091,64,2155,32.671875
8041,690,2918,3608,0.2364633310486634
8046,1713,109,1822,15.715596330275227
8051,1898,129,2027,14.713178294573645
8053,2411,259,2670,9.308880308880308
8054,1008,221,1229,4.561085972850679
8069,3160,210,3370,15.047619047619047
8081,3821,150,3971,25.473333333333333
8108,2031,88,2119,23.079545454545453
8118,2624,225,2849,11.662222222222224
8119,2629,148,2777,17.763513513513512
8121,3286,119,3405,27.613445378151265
8124,3537,144,3681,24.5625
8128,3830,257,4087,14.90272373540856
8145,3581,141,3722,25.397163120567377
8147,3488,173,3661,20.161849710982658
8154,1967,605,2572,3.251239669421488
8159,2575,239,2814,10.774058577405858
8169,3144,121,3265,25.98347107438017
8175,934,189,1123,4.941798941798941
8186,3510,161,3671,21.801242236024844
8189,1045,80,1125,13.0625
8192,669,3098,3767,0.2159457714654616
8200,3174,431,3605,7.364269141531323
8202,2950,149,3099,19.798657718120804
8203,3189,208,3397,15.33173076923077
8221,3469,120,3589,28.90833333333333
8227,3435,206,3641,16.674757281553397
8231,107,2404,2511,0.0445091514143094
8233,239,1668,1907,0.1432853717026379
8244,3213,81,3294,39.66666666666666
8248,2392,104,2496,23.0
8260,2056,106,2162,19.39622641509434
8268,2593,217,2810,11.949308755760368
8271,2006,136,2142,14.75
8272,3137,203,3340,15.45320197044335
8273,2176,256,2432,8.5
8279,3028,79,3107,38.32911392405063
8287,2073,198,2271,10.469696969696969
8288,1850,162,2012,11.419753086419751
8296,2460,253,2713,9.723320158102768
8297,3514,173,3687,20.3121387283237
8301,3767,148,3915,25.4527027027027
8304,2475,109,2584,22.706422018348626
8307,1893,87,1980,21.75862068965517
8310,2899,405,3304,7.158024691358024
8318,2500,302,2802,8.278145695364238
8319,1902,342,2244,5.56140350877193
8321,2071,80,2151,25.8875
8322,2128,423,2551,5.030732860520095
8333,955,154,1109,6.201298701298701
8335,2620,80,2700,32.75
8350,3146,158,3304,19.91139240506329
8375,79,2892,2971,0.0273167358229598
8381,975,146,1121,6.678082191780822
8387,764,124,888,6.161290322580645
8390,3745,303,4048,12.35973597359736
8409,3173,125,3298,25.384
8413,3518,215,3733,16.36279069767442
8418,1108,53,1161,20.90566037735849
8422,2117,129,2246,16.410852713178294
8436,142,3068,3210,0.0462842242503259
8438,3490,211,3701,16.540284360189574
8439,3475,232,3707,14.97844827586207
8445,3780,178,3958,21.235955056179776
8448,2946,104,3050,28.32692307692308
8456,1497,281,1778,5.327402135231317
8476,3392,148,3540,22.91891891891892
8491,3559,28,3587,127.10714285714286
8500,2814,110,2924,25.581818181818186
8501,2087,94,2181,22.20212765957447
8505,2509,139,2648,18.05035971223021
8509,3501,163,3664,21.478527607361965
8521,1629,224,1853,7.272321428571429
8524,2399,97,2496,24.7319587628866
8533,3058,234,3292,13.068376068376068
8536,3783,137,3920,27.613138686131386
8539,3608,142,3750,25.408450704225352
8541,36,2387,2423,0.0150816925010473
8549,3058,59,3117,51.83050847457627
8568,3770,130,3900,29.0
8574,1656,98,1754,16.897959183673468
8579,2250,167,2417,13.47305389221557
8581,3700,80,3780,46.25
8598,1935,201,2136,9.626865671641792
8615,1831,115,1946,15.921739130434782
8635,2628,120,2748,21.9
8647,3722,172,3894,21.63953488372093
8653,916,106,1022,8.641509433962264
8666,3315,313,3628,10.591054313099042
8668,3492,39,3531,89.53846153846153
8672,3031,155,3186,19.55483870967742
8676,2314,193,2507,11.989637305699482
8679,2114,125,2239,16.912
8680,494,2801,3295,0.1763655837200999
8686,3282,302,3584,10.867549668874172
8693,3205,76,3281,42.17105263157895
8701,3738,113,3851,33.07964601769911
8702,2534,107,2641,23.682242990654206
8707,3202,104,3306,30.78846153846154
8716,3720,136,3856,27.352941176470587
8721,2587,230,2817,11.247826086956522
8724,2474,148,2622,16.716216216216218
8730,1082,206,1288,5.252427184466019
8754,1636,171,1807,9.567251461988304
8758,3311,102,3413,32.46078431372549
8760,1364,325,1689,4.196923076923077
8765,2782,325,3107,8.56
8770,1335,123,1458,10.853658536585366
8772,3875,129,4004,30.03875968992248
8807,3725,188,3913,19.81382978723404
8823,3797,254,4051,14.948818897637794
8825,1504,109,1613,13.79816513761468
8847,1341,100,1441,13.41
8862,1659,242,1901,6.855371900826446
8864,1092,435,1527,2.510344827586207
8866,3576,144,3720,24.83333333333333
8871,3663,271,3934,13.51660516605166
8872,169,2165,2334,0.0780600461893764
8879,791,81,872,9.765432098765432
8881,3531,224,3755,15.763392857142858
8886,3491,145,3636,24.07586206896552
8892,2969,236,3205,12.580508474576272
8901,1545,314,1859,4.920382165605096
8903,2088,212,2300,9.849056603773583
8905,3745,244,3989,15.348360655737704
8920,3559,48,3607,74.14583333333333
8942,3782,259,4041,14.602316602316602
8948,3175,196,3371,16.198979591836736
8949,3719,138,3857,26.94927536231884
8953,1799,126,1925,14.27777777777778
8957,2188,193,2381,11.33678756476684
8967,3887,140,4027,27.76428571428572
8971,3784,33,3817,114.66666666666669
8976,1125,140,1265,8.035714285714286
8977,3536,161,3697,21.96273291925466
8992,2009,225,2234,8.928888888888888
8994,2767,86,2853,32.174418604651166
8996,3670,200,3870,18.35
8997,2198,94,2292,23.382978723404257
9001,3725,73,3798,51.02739726027397
9010,2665,301,2966,8.853820598006644
9012,2368,309,2677,7.663430420711974
9013,1732,78,1810,22.205128205128204
9032,1154,170,1324,6.788235294117647
9037,2777,76,2853,36.53947368421053
9057,1271,144,1415,8.82638888888889
9064,1661,1037,2698,1.6017357762777242
9080,3010,57,3067,52.80701754385965
9096,3377,83,3460,40.68674698795181
9104,2828,149,2977,18.97986577181208
9105,1730,193,1923,8.963730569948186
9114,3694,68,3762,54.3235294117647
9129,1316,72,1388,18.27777777777778
9130,3351,187,3538,17.919786096256683
9144,46,3351,3397,0.0137272455983288
9160,3193,198,3391,16.126262626262626
9162,2047,522,2569,3.921455938697318
9167,3357,208,3565,16.139423076923077
9173,3592,208,3800,17.26923076923077
9178,2953,179,3132,16.497206703910614
9179,2148,162,2310,13.25925925925926
9182,3345,248,3593,13.487903225806452
9185,2146,140,2286,15.32857142857143
9189,1685,208,1893,8.100961538461538
9197,1905,102,2007,18.676470588235293
9205,1801,181,1982,9.950276243093922
9207,2795,113,2908,24.734513274336283
9215,3415,315,3730,10.841269841269842
9217,341,3475,3816,0.0981294964028777
9226,337,2456,2793,0.137214983713355
9239,2475,313,2788,7.907348242811501
9245,3396,157,3553,21.630573248407643
9249,3740,179,3919,20.893854748603356
9250,2349,261,2610,9.0
9251,2546,91,2637,27.978021978021975
9265,3715,171,3886,21.72514619883041
9288,3623,250,3873,14.492
9292,3039,111,3150,27.37837837837838
9293,2938,118,3056,24.89830508474576
9297,3157,198,3355,15.944444444444445
9300,1920,267,2187,7.191011235955056
9302,2487,177,2664,14.05084745762712
9320,3307,83,3390,39.8433734939759
9334,1603,231,1834,6.9393939393939394
9336,2250,63,2313,35.714285714285715
9338,3639,90,3729,40.43333333333333
9340,2503,188,2691,13.313829787234043
9343,2346,165,2511,14.21818181818182
9344,3469,39,3508,88.94871794871794
9349,1793,313,2106,5.728434504792332
9351,3430,61,3491,56.22950819672131
9383,3003,110,3113,27.3
9384,20,1312,1332,0.0152439024390243
9387,42,969,1011,0.0433436532507739
9391,3697,184,3881,20.092391304347824
9410,2100,195,2295,10.76923076923077
9411,1541,147,1688,10.482993197278912
9414,2692,165,2857,16.315151515151516
9428,2091,81,2172,25.814814814814813
9430,2167,159,2326,13.628930817610064
9431,2504,334,2838,7.497005988023952
9434,2089,102,2191,20.480392156862745
9439,1383,206,1589,6.713592233009709
9446,3746,223,3969,16.798206278026907
9447,306,683,989,0.4480234260614934
9453,1206,41,1247,29.414634146341463
9459,1647,39,1686,42.23076923076923
9463,3392,131,3523,25.893129770992367
9464,2273,208,2481,10.927884615384617
9472,3349,237,3586,14.130801687763713
9473,2316,196,2512,11.816326530612244
9481,3216,162,3378,19.85185185185185
9490,2580,135,2715,19.11111111111111
9499,2854,204,3058,13.990196078431373
9502,3486,53,3539,65.77358490566037
9504,2892,152,3044,19.026315789473685
9506,2141,117,2258,18.299145299145295
9510,2225,40,2265,55.625
9517,135,3319,3454,0.0406749020789394
9519,2753,312,3065,8.823717948717949
9523,2057,91,2148,22.60439560439561
9547,3012,113,3125,26.654867256637168
9549,3940,101,4041,39.00990099009901
9550,2881,384,3265,7.502604166666667
9555,3053,48,3101,63.60416666666666
9558,2499,143,2642,17.475524475524477
9574,3771,91,3862,41.43956043956044
9580,2440,239,2679,10.209205020920502
9584,2135,157,2292,13.59872611464968
9591,2275,403,2678,5.645161290322581
9593,3595,417,4012,8.621103117505996
9597,2556,146,2702,17.506849315068493
9601,1645,103,1748,15.970873786407768
9606,2444,99,2543,24.68686868686869
9609,2749,117,2866,23.49572649572649
9613,3468,278,3746,12.474820143884893
9614,985,57,1042,17.280701754385966
9615,1865,214,2079,8.714953271028037
9627,1569,145,1714,10.820689655172414
9634,2985,323,3308,9.241486068111454
9637,3389,167,3556,20.29341317365269
9639,580,114,694,5.087719298245614
9649,375,335,710,1.1194029850746268
9650,1819,99,1918,18.373737373737374
9651,2123,245,2368,8.66530612244898
9656,3280,153,3433,21.437908496732025
9662,3772,307,4079,12.286644951140063
9664,3639,391,4030,9.30690537084399
9667,1630,350,1980,4.6571428571428575
9669,3243,106,3349,30.59433962264151
9677,1954,108,2062,18.09259259259259
9681,3179,208,3387,15.283653846153848
9682,2283,361,2644,6.32409972299169
9687,2526,341,2867,7.407624633431085
9708,3448,156,3604,22.102564102564106
9723,2461,1076,3537,2.287174721189591
9736,2204,120,2324,18.366666666666667
9755,496,3063,3559,0.1619327456741756
9758,1364,2079,3443,0.656084656084656
9770,2913,175,3088,16.645714285714284
9775,2610,216,2826,12.083333333333334
9781,2260,216,2476,10.462962962962964
9786,2970,333,3303,8.91891891891892
9799,3793,213,4006,17.8075117370892
9800,2657,98,2755,27.112244897959183
9807,2352,118,2470,19.93220338983051
9824,2525,180,2705,14.02777777777778
9845,3691,92,3783,40.119565217391305
9851,1468,580,2048,2.5310344827586206
9862,2300,92,2392,25.0
9867,1981,158,2139,12.537974683544304
9871,2251,216,2467,10.421296296296296
9894,3268,152,3420,21.5
9905,2963,127,3090,23.33070866141732
9910,3360,96,3456,35.0
9926,683,266,949,2.5676691729323307
9943,2748,56,2804,49.07142857142857
9944,1692,170,1862,9.952941176470588
9947,3645,188,3833,19.388297872340427
9949,3419,117,3536,29.22222222222222
9950,1160,195,1355,5.948717948717949
9951,2958,175,3133,16.902857142857144
9952,2150,171,2321,12.57309941520468
9953,3491,303,3794,11.52145214521452
9957,1857,225,2082,8.253333333333334
9976,3374,529,3903,6.378071833648393
9981,3609,383,3992,9.422976501305484
9984,3447,233,3680,14.793991416309012
9985,2855,260,3115,10.98076923076923
9995,2764,1203,3967,2.2975893599335
10005,3910,118,4028,33.13559322033898
10007,3556,389,3945,9.141388174807195
10031,1390,159,1549,8.742138364779874
10033,3446,261,3707,13.203065134099615
10034,2952,128,3080,23.0625
10043,3042,186,3228,16.35483870967742
10047,2131,169,2300,12.6094674556213
10065,2560,220,2780,11.636363636363637
10081,2553,161,2714,15.857142857142858
10092,2883,202,3085,14.272277227722771
10099,1676,232,1908,7.224137931034483
10104,3640,214,3854,17.009345794392523
10108,252,2108,2360,0.1195445920303605
10110,3042,275,3317,11.061818181818182
10111,3662,141,3803,25.97163120567376
10115,2595,93,2688,27.90322580645161
10117,2704,104,2808,26.0
10123,2022,95,2117,21.28421052631579
10158,3109,92,3201,33.79347826086956
10162,2704,130,2834,20.8
10166,3505,91,3596,38.51648351648352
10169,3537,80,3617,44.2125
10171,1345,180,1525,7.472222222222222
10172,3337,271,3608,12.313653136531366
10200,3117,133,3250,23.43609022556391
10202,375,47,422,7.978723404255319
10203,3739,154,3893,24.27922077922078
10204,3911,41,3952,95.39024390243902
10210,2129,216,2345,9.85648148148148
10228,1839,23,1862,79.95652173913044
10229,2710,167,2877,16.227544910179642
10248,3689,302,3991,12.21523178807947
10249,2849,259,3108,11.0
