,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
178351,971,122,1093,7.959016393442623
178353,2850,146,2996,19.52054794520548
178384,3133,106,3239,29.556603773584907
178389,3308,196,3504,16.877551020408163
178392,3905,68,3973,57.4264705882353
178393,1175,115,1290,10.217391304347826
178396,1428,138,1566,10.347826086956522
178397,68,2505,2573,0.0271457085828343
178400,3067,254,3321,12.0748031496063
178401,3768,151,3919,24.95364238410596
178405,2912,180,3092,16.177777777777777
178408,1,4056,4057,0.0002465483234714
178419,2907,221,3128,13.153846153846152
178420,1238,190,1428,6.515789473684211
178429,804,374,1178,2.149732620320856
178443,2585,100,2685,25.85
178445,2442,392,2834,6.229591836734694
178448,2190,71,2261,30.84507042253521
178459,2168,213,2381,10.178403755868544
178481,2087,174,2261,11.994252873563218
178493,241,1175,1416,0.2051063829787234
178508,2558,139,2697,18.402877697841728
178533,2305,298,2603,7.73489932885906
178535,3136,167,3303,18.77844311377245
178547,3586,133,3719,26.962406015037597
178549,2487,215,2702,11.567441860465117
178552,3892,144,4036,27.02777777777778
178554,3306,171,3477,19.33333333333333
178574,3429,325,3754,10.55076923076923
178579,1600,112,1712,14.285714285714286
178580,3502,148,3650,23.66216216216216
178591,3692,226,3918,16.336283185840706
178603,3760,95,3855,39.578947368421055
178607,1906,263,2169,7.247148288973384
178618,3514,212,3726,16.57547169811321
178632,1920,282,2202,6.808510638297872
178637,3016,165,3181,18.27878787878788
178640,3124,164,3288,19.04878048780488
178661,2695,136,2831,19.81617647058824
178668,2332,136,2468,17.147058823529413
178669,2617,119,2736,21.991596638655466
178685,91,3548,3639,0.0256482525366403
178710,3514,413,3927,8.508474576271187
178723,99,3918,4017,0.0252679938744257
178724,2540,126,2666,20.15873015873016
178735,3259,169,3428,19.28402366863905
178739,3405,394,3799,8.642131979695431
178740,1462,341,1803,4.287390029325513
178755,2658,51,2709,52.11764705882353
178773,2463,34,2497,72.44117647058823
178783,1733,35,1768,49.51428571428571
178784,671,2615,3286,0.2565965583173996
178793,3229,228,3457,14.162280701754383
178795,3006,181,3187,16.607734806629836
178801,3804,181,3985,21.01657458563536
178810,1148,364,1512,3.1538461538461537
178815,72,1962,2034,0.036697247706422
178830,3539,240,3779,14.745833333333334
178838,2262,244,2506,9.270491803278688
178842,1405,103,1508,13.640776699029129
178852,3188,82,3270,38.8780487804878
178864,3432,306,3738,11.215686274509803
178867,2540,180,2720,14.11111111111111
178868,2247,163,2410,13.785276073619633
178873,2093,211,2304,9.919431279620854
178875,2105,119,2224,17.689075630252102
178880,2960,271,3231,10.92250922509225
178881,2390,220,2610,10.863636363636363
178890,3672,309,3981,11.883495145631068
178891,2964,205,3169,14.458536585365854
178892,3136,139,3275,22.56115107913669
178910,2564,147,2711,17.4421768707483
178915,3675,186,3861,19.758064516129032
178920,3488,489,3977,7.132924335378323
178924,2131,194,2325,10.984536082474229
178928,2249,257,2506,8.750972762645915
178939,2381,227,2608,10.48898678414097
178940,2839,256,3095,11.08984375
178961,2521,189,2710,13.33862433862434
178973,3898,139,4037,28.0431654676259
178984,3037,190,3227,15.98421052631579
178985,3922,163,4085,24.06134969325153
178989,3243,116,3359,27.95689655172414
178993,3478,153,3631,22.73202614379085
179004,2914,127,3041,22.944881889763774
179013,2400,155,2555,15.483870967741936
179022,2535,73,2608,34.726027397260275
179028,3488,240,3728,14.533333333333331
179032,2856,146,3002,19.56164383561644
179034,3376,179,3555,18.860335195530727
179043,1981,91,2072,21.76923076923077
179060,2813,151,2964,18.62913907284768
179066,3907,146,4053,26.76027397260274
179075,3115,148,3263,21.0472972972973
179082,3311,210,3521,15.766666666666667
179090,3740,199,3939,18.79396984924623
179095,2353,114,2467,20.640350877192983
179096,2066,25,2091,82.64
179108,3384,106,3490,31.92452830188679
179122,2391,181,2572,13.209944751381215
179127,1886,147,2033,12.829931972789115
179129,3151,190,3341,16.58421052631579
179137,1698,271,1969,6.265682656826568
179144,2850,167,3017,17.065868263473053
179169,2564,139,2703,18.446043165467625
179174,2723,55,2778,49.50909090909091
179180,1540,142,1682,10.845070422535212
179183,3653,85,3738,42.976470588235294
179184,3846,114,3960,33.73684210526316
179190,697,140,837,4.978571428571429
179198,1,1454,1455,0.0006877579092159
179226,3159,113,3272,27.95575221238938
179232,3899,192,4091,20.307291666666668
179241,1891,109,2000,17.34862385321101
179262,2675,182,2857,14.697802197802195
179265,3105,133,3238,23.345864661654137
179275,3736,105,3841,35.58095238095238
179277,2288,266,2554,8.601503759398497
179290,2302,139,2441,16.56115107913669
179316,2290,192,2482,11.927083333333334
179324,2937,128,3065,22.9453125
179326,3818,268,4086,14.24626865671642
179327,2194,168,2362,13.05952380952381
179356,3418,344,3762,9.936046511627907
179357,2971,194,3165,15.314432989690722
179371,1268,76,1344,16.68421052631579
179386,2083,75,2158,27.773333333333333
179393,2997,242,3239,12.384297520661155
179395,3567,202,3769,17.65841584158416
179397,3164,553,3717,5.7215189873417724
179419,2172,122,2294,17.80327868852459
179439,2715,111,2826,24.45945945945946
179453,1909,240,2149,7.954166666666667
179463,3043,216,3259,14.087962962962964
179464,1298,333,1631,3.8978978978978978
179475,2035,64,2099,31.796875
179477,3820,97,3917,39.381443298969074
179492,2867,126,2993,22.753968253968253
179497,3665,300,3965,12.216666666666669
179502,3309,158,3467,20.943037974683545
179518,1704,195,1899,8.738461538461538
179521,3931,46,3977,85.45652173913044
179531,2223,255,2478,8.717647058823529
179535,1023,1897,2920,0.5392725355824987
179537,3798,131,3929,28.99236641221374
179541,2729,165,2894,16.53939393939394
179544,2629,151,2780,17.410596026490065
179555,1170,27,1197,43.333333333333336
179558,2595,244,2839,10.635245901639344
179563,788,251,1039,3.139442231075697
179566,2551,236,2787,10.809322033898304
179572,2250,136,2386,16.544117647058822
179580,299,868,1167,0.3444700460829493
179583,3557,123,3680,28.91869918699187
179617,3057,194,3251,15.757731958762887
179628,3750,57,3807,65.78947368421052
179634,2000,236,2236,8.474576271186441
179642,1922,103,2025,18.660194174757283
179669,3030,221,3251,13.710407239819004
179670,3051,113,3164,27.0
179671,3874,196,4070,19.76530612244898
179682,3187,233,3420,13.678111587982832
179690,3191,165,3356,19.33939393939394
179694,3251,178,3429,18.264044943820224
179709,3763,219,3982,17.182648401826484
179720,2182,138,2320,15.81159420289855
179725,2115,85,2200,24.88235294117647
179726,3888,141,4029,27.574468085106385
179728,3786,230,4016,16.46086956521739
179729,1344,130,1474,10.33846153846154
179737,1925,227,2152,8.480176211453745
179738,2234,77,2311,29.01298701298701
179739,2153,145,2298,14.848275862068965
179741,2440,165,2605,14.787878787878787
179750,2610,111,2721,23.513513513513512
179764,3857,164,4021,23.51829268292683
179772,2298,172,2470,13.36046511627907
179776,2690,153,2843,17.58169934640523
179791,871,154,1025,5.655844155844156
179793,3339,292,3631,11.434931506849315
179815,1542,146,1688,10.561643835616438
179831,2251,386,2637,5.831606217616581
179833,3787,193,3980,19.621761658031087
179834,3950,143,4093,27.622377622377623
179847,3517,138,3655,25.48550724637681
179849,2175,243,2418,8.950617283950617
179852,2864,179,3043,16.0
179854,2735,58,2793,47.1551724137931
179855,3773,165,3938,22.866666666666667
179862,1279,342,1621,3.739766081871345
179875,3770,166,3936,22.710843373493976
179879,3118,391,3509,7.974424552429667
179883,2161,106,2267,20.38679245283019
179895,2657,106,2763,25.066037735849054
179898,3481,141,3622,24.68794326241135
179904,2817,271,3088,10.394833948339484
179906,1750,177,1927,9.887005649717514
179907,1523,79,1602,19.27848101265823
179917,2711,105,2816,25.81904761904762
179922,2275,97,2372,23.45360824742268
179924,3591,66,3657,54.40909090909091
179925,2320,239,2559,9.707112970711297
179926,3509,246,3755,14.264227642276422
179928,3540,116,3656,30.517241379310345
179940,2999,71,3070,42.23943661971831
179944,3572,156,3728,22.897435897435894
179945,1027,231,1258,4.445887445887446
179946,1411,399,1810,3.536340852130326
179957,3127,231,3358,13.536796536796537
179965,2966,67,3033,44.26865671641791
179966,3793,166,3959,22.849397590361445
179979,3102,134,3236,23.149253731343283
179987,2209,103,2312,21.446601941747574
179989,2314,176,2490,13.147727272727272
179995,3186,247,3433,12.898785425101217
179996,3344,168,3512,19.904761904761905
180011,2613,342,2955,7.640350877192983
180025,1585,135,1720,11.74074074074074
180033,3725,70,3795,53.21428571428572
180038,3187,155,3342,20.561290322580646
180039,2610,278,2888,9.388489208633093
180042,2998,522,3520,5.743295019157088
180062,2356,87,2443,27.080459770114945
180079,3150,193,3343,16.321243523316063
180083,3736,78,3814,47.8974358974359
180097,3030,178,3208,17.02247191011236
180104,3846,108,3954,35.611111111111114
180110,3581,329,3910,10.88449848024316
180112,3135,161,3296,19.472049689440997
180116,3758,333,4091,11.285285285285283
180119,3091,221,3312,13.986425339366516
180135,2094,218,2312,9.605504587155965
180141,2688,337,3025,7.976261127596439
180147,3244,352,3596,9.215909090909092
180148,3729,300,4029,12.43
180152,2486,276,2762,9.007246376811594
180158,3720,115,3835,32.34782608695652
180165,3212,152,3364,21.13157894736842
180166,3564,142,3706,25.098591549295776
180177,3818,218,4036,17.513761467889907
180187,2157,297,2454,7.262626262626263
180191,3169,115,3284,27.556521739130435
180194,2476,254,2730,9.748031496062993
180219,2873,37,2910,77.64864864864865
180223,2458,269,2727,9.137546468401489
180226,2793,124,2917,22.524193548387096
180235,1699,93,1792,18.26881720430108
180238,3335,59,3394,56.52542372881356
180250,2408,183,2591,13.158469945355192
180252,3352,32,3384,104.75
180260,54,2321,2375,0.0232658336923739
180264,3081,292,3373,10.5513698630137
180268,2074,89,2163,23.30337078651685
180272,1839,121,1960,15.198347107438016
180276,3818,277,4095,13.783393501805056
180304,3047,154,3201,19.785714285714285
180306,2058,96,2154,21.4375
180312,2390,196,2586,12.193877551020408
180341,2545,291,2836,8.745704467353951
180344,2009,46,2055,43.67391304347826
180360,3322,336,3658,9.886904761904765
180361,2606,402,3008,6.482587064676617
180366,892,2321,3213,0.3843171046962516
180370,1667,107,1774,15.57943925233645
180386,2149,108,2257,19.89814814814815
180387,2584,158,2742,16.354430379746834
180394,2127,84,2211,25.321428571428573
180400,116,2590,2706,0.0447876447876447
180404,3385,124,3509,27.298387096774192
180406,2247,133,2380,16.894736842105264
180408,1871,271,2142,6.904059040590406
180420,2750,260,3010,10.576923076923077
180424,1582,200,1782,7.91
180427,3794,120,3914,31.616666666666667
180430,2308,116,2424,19.89655172413793
180434,2193,131,2324,16.740458015267176
180449,2736,357,3093,7.663865546218488
180450,1045,2058,3103,0.5077745383867833
180456,3407,50,3457,68.14
180460,3872,102,3974,37.96078431372549
180466,2010,264,2274,7.613636363636363
180477,1994,83,2077,24.02409638554217
180478,3542,163,3705,21.73006134969325
180481,2610,103,2713,25.33980582524272
180484,1,2583,2584,0.0003871467286101
180503,3742,135,3877,27.71851851851852
180507,2953,71,3024,41.59154929577465
180508,3559,112,3671,31.776785714285715
180509,2417,192,2609,12.588541666666666
180513,2981,50,3031,59.62
180519,3165,178,3343,17.780898876404493
180526,3153,207,3360,15.231884057971014
180530,3057,49,3106,62.38775510204081
180555,2716,264,2980,10.287878787878787
180560,3561,209,3770,17.038277511961724
180567,1481,1043,2524,1.4199424736337487
180570,3253,116,3369,28.04310344827586
180576,85,3297,3382,0.0257810130421595
180585,1281,112,1393,11.4375
180586,2703,162,2865,16.685185185185187
180590,3612,139,3751,25.985611510791365
180600,3178,111,3289,28.63063063063063
180602,3559,194,3753,18.34536082474227
180607,3650,106,3756,34.43396226415094
180635,3997,97,4094,41.20618556701031
180642,2210,217,2427,10.184331797235023
180654,2532,165,2697,15.345454545454546
180666,2132,180,2312,11.844444444444443
180691,3009,170,3179,17.7
180712,2481,343,2824,7.233236151603498
180714,2687,376,3063,7.1462765957446805
180718,3826,161,3987,23.763975155279503
180719,2960,140,3100,21.142857142857142
180731,21,3509,3530,0.0059846110002849
180752,1149,2940,4089,0.3908163265306122
180757,3159,173,3332,18.260115606936417
180761,2953,126,3079,23.436507936507937
180763,3413,151,3564,22.60264900662252
180767,3538,173,3711,20.45086705202312
180775,3076,95,3171,32.37894736842105
180780,3717,291,4008,12.77319587628866
180787,2475,63,2538,39.285714285714285
180788,2126,134,2260,15.865671641791044
180802,1698,96,1794,17.6875
180816,2350,243,2593,9.670781893004117
180819,2437,136,2573,17.919117647058822
180830,2932,139,3071,21.093525179856115
180838,902,2503,3405,0.3603675589292848
180844,2866,159,3025,18.0251572327044
180849,3338,403,3741,8.28287841191067
180851,2155,233,2388,9.24892703862661
180855,3693,190,3883,19.43684210526316
180857,2225,95,2320,23.42105263157895
180858,3645,94,3739,38.77659574468085
180881,3598,114,3712,31.56140350877193
180896,3256,140,3396,23.257142857142856
180903,2031,77,2108,26.376623376623375
180905,1372,166,1538,8.265060240963855
180909,1995,225,2220,8.866666666666667
180915,3003,177,3180,16.966101694915253
180920,2706,87,2793,31.103448275862068
180931,2499,171,2670,14.614035087719298
180932,2289,91,2380,25.153846153846157
180938,2941,173,3114,17.0
180965,2110,346,2456,6.098265895953757
180983,1647,223,1870,7.385650224215246
180988,3447,402,3849,8.574626865671641
180989,2572,764,3336,3.3664921465968587
181004,2748,64,2812,42.9375
181008,1956,172,2128,11.372093023255816
181018,3283,335,3618,9.8
181020,3510,197,3707,17.81725888324873
181034,3550,391,3941,9.07928388746803
181035,3516,97,3613,36.24742268041237
181050,2325,121,2446,19.21487603305785
181051,3766,264,4030,14.265151515151516
181055,2460,102,2562,24.11764705882353
181069,3695,330,4025,11.196969696969695
181070,3408,125,3533,27.264
181074,2815,165,2980,17.060606060606062
181076,3983,78,4061,51.06410256410256
181083,2996,184,3180,16.282608695652176
181087,1918,111,2029,17.27927927927928
181090,3420,124,3544,27.580645161290324
181091,2028,169,2197,12.0
181093,3426,73,3499,46.93150684931507
181103,2093,309,2402,6.773462783171521
181117,3530,99,3629,35.656565656565654
181150,1195,57,1252,20.964912280701757
181164,2585,100,2685,25.85
181166,3512,331,3843,10.610271903323262
181167,1945,219,2164,8.881278538812785
181183,1847,73,1920,25.301369863013697
181193,2401,199,2600,12.06532663316583
181203,973,120,1093,8.108333333333333
181207,2310,117,2427,19.743589743589745
181210,2833,243,3076,11.65843621399177
181219,1308,190,1498,6.88421052631579
181222,1664,130,1794,12.8
181231,3982,82,4064,48.5609756097561
181239,1633,71,1704,23.0
181244,3789,134,3923,28.276119402985078
181263,2236,270,2506,8.281481481481482
181268,1302,2400,3702,0.5425
181275,2224,151,2375,14.728476821192054
181278,2861,126,2987,22.70634920634921
181292,2758,92,2850,29.97826086956522
181293,1367,174,1541,7.85632183908046
181301,3549,72,3621,49.29166666666666
181302,2521,250,2771,10.084
181312,3018,241,3259,12.522821576763484
181315,1860,204,2064,9.117647058823527
181317,2928,242,3170,12.099173553719009
181324,3836,168,4004,22.83333333333333
181330,1653,170,1823,9.723529411764703
181335,2025,392,2417,5.165816326530612
181341,2475,95,2570,26.05263157894737
181344,662,473,1135,1.3995771670190276
181357,3093,201,3294,15.388059701492535
181378,2651,128,2779,20.7109375
181388,2550,211,2761,12.085308056872035
181390,3591,203,3794,17.689655172413794
181397,3559,83,3642,42.87951807228916
181399,2283,146,2429,15.636986301369864
181404,3915,102,4017,38.38235294117647
181414,3750,121,3871,30.99173553719008
181424,3304,67,3371,49.3134328358209
181426,1717,150,1867,11.446666666666667
181430,3398,193,3591,17.60621761658031
181432,2618,171,2789,15.309941520467836
181437,3810,88,3898,43.29545454545455
181438,3054,181,3235,16.87292817679558
181454,3283,93,3376,35.30107526881721
181459,3407,229,3636,14.87772925764192
181464,1517,168,1685,9.029761904761903
181466,1117,166,1283,6.728915662650603
181471,2238,161,2399,13.900621118012422
181472,3224,129,3353,24.992248062015506
181477,1994,137,2131,14.554744525547443
181479,3357,299,3656,11.22742474916388
181485,3348,55,3403,60.87272727272728
181489,3129,106,3235,29.5188679245283
181500,2590,70,2660,37.0
181503,3802,146,3948,26.04109589041096
181506,1586,227,1813,6.986784140969163
181514,3176,367,3543,8.653950953678475
181523,2487,170,2657,14.629411764705882
181524,3497,136,3633,25.71323529411765
181528,1854,89,1943,20.831460674157302
181545,2790,74,2864,37.7027027027027
181546,3266,162,3428,20.160493827160494
181552,987,169,1156,5.840236686390533
181559,2412,134,2546,18.0
181562,2738,106,2844,25.83018867924528
181563,3027,111,3138,27.27027027027027
181583,3350,114,3464,29.385964912280706
181585,3394,163,3557,20.822085889570552
181589,3248,152,3400,21.36842105263158
181600,3897,190,4087,20.510526315789477
181607,2783,172,2955,16.180232558139537
181631,83,2777,2860,0.0298883687432481
181635,3601,153,3754,23.535947712418302
181643,3277,384,3661,8.533854166666666
181656,2187,109,2296,20.06422018348624
181658,2238,177,2415,12.64406779661017
181661,2946,208,3154,14.163461538461538
181683,1844,171,2015,10.783625730994151
181691,3843,90,3933,42.7
181700,2001,197,2198,10.157360406091373
181717,2688,159,2847,16.90566037735849
181718,3214,164,3378,19.59756097560976
181720,2916,247,3163,11.805668016194332
181725,3688,245,3933,15.053061224489795
181727,3357,149,3506,22.53020134228188
181741,2611,350,2961,7.46
181749,1573,112,1685,14.044642857142858
181755,2868,43,2911,66.69767441860465
181757,2353,164,2517,14.347560975609756
181758,3176,157,3333,20.22929936305733
181762,2222,273,2495,8.139194139194139
181771,1019,316,1335,3.2246835443037973
181784,1624,117,1741,13.88034188034188
181787,3782,112,3894,33.767857142857146
181789,3884,204,4088,19.03921568627451
181790,2502,479,2981,5.223382045929019
181791,3851,166,4017,23.198795180722893
181794,2943,133,3076,22.127819548872186
181799,3052,132,3184,23.12121212121212
181809,607,311,918,1.9517684887459807
181815,2912,89,3001,32.71910112359551
181824,3450,202,3652,17.07920792079208
181825,2445,138,2583,17.717391304347824
181826,3006,399,3405,7.533834586466165
181828,2540,120,2660,21.166666666666668
181831,555,1489,2044,0.3727333781061114
181849,3120,190,3310,16.42105263157895
181856,3983,63,4046,63.22222222222222
181860,3974,64,4038,62.09375
181864,612,62,674,9.870967741935484
181871,2579,165,2744,15.63030303030303
181880,2920,52,2972,56.15384615384615
181886,2537,135,2672,18.79259259259259
181889,3486,80,3566,43.575
181895,2520,360,2880,7.0
181901,1996,122,2118,16.360655737704917
181908,3134,98,3232,31.97959183673469
181920,3779,308,4087,12.26948051948052
181961,3683,366,4049,10.062841530054644
181978,2028,600,2628,3.38
181979,3152,200,3352,15.76
181988,2227,179,2406,12.441340782122904
182008,2892,645,3537,4.483720930232559
182012,2715,176,2891,15.426136363636363
182018,2877,302,3179,9.526490066225165
182032,2304,183,2487,12.59016393442623
182050,2155,241,2396,8.941908713692946
182056,2213,67,2280,33.02985074626866
182058,3220,350,3570,9.2
182059,2886,252,3138,11.452380952380953
182069,2830,176,3006,16.079545454545453
182074,2928,174,3102,16.82758620689655
182077,607,2985,3592,0.2033500837520938
182079,2883,251,3134,11.48605577689243
182086,3653,163,3816,22.41104294478528
182090,1854,177,2031,10.47457627118644
182097,3779,59,3838,64.05084745762711
182107,1776,240,2016,7.4
182109,3293,257,3550,12.813229571984436
182110,2442,258,2700,9.465116279069768
182112,3508,208,3716,16.865384615384617
182119,2204,189,2393,11.66137566137566
182126,140,2696,2836,0.0519287833827893
182144,3335,88,3423,37.89772727272727
182151,2650,141,2791,18.79432624113475
182159,393,124,517,3.169354838709677
182163,3160,260,3420,12.153846153846152
182168,3705,185,3890,20.027027027027028
182184,1954,187,2141,10.449197860962569
182187,1846,94,1940,19.638297872340427
182197,3810,106,3916,35.943396226415096
182200,2491,187,2678,13.320855614973262
182233,3848,139,3987,27.68345323741007
182243,2205,110,2315,20.045454545454547
182252,1985,200,2185,9.925
182260,1994,78,2072,25.56410256410257
182264,2454,227,2681,10.810572687224669
182269,3434,343,3777,10.011661807580175
182279,2613,347,2960,7.530259365994237
182285,3330,219,3549,15.205479452054794
182296,3817,196,4013,19.47448979591837
182298,3286,247,3533,13.303643724696355
182323,3772,115,3887,32.8
182326,1477,392,1869,3.767857142857143
182331,1713,164,1877,10.445121951219512
182332,2501,294,2795,8.506802721088436
182339,3546,207,3753,17.130434782608695
182341,2243,263,2506,8.52851711026616
182347,3822,197,4019,19.401015228426395
182355,1966,70,2036,28.085714285714285
182359,2911,129,3040,22.565891472868216
182381,2196,180,2376,12.2
182388,2064,309,2373,6.679611650485437
182419,2594,191,2785,13.581151832460732
182422,3414,163,3577,20.94478527607362
182423,2049,231,2280,8.87012987012987
182432,2978,99,3077,30.08080808080808
182436,3397,240,3637,14.154166666666669
182443,3271,233,3504,14.03862660944206
182444,2721,179,2900,15.201117318435754
182451,3735,215,3950,17.372093023255815
182466,3275,136,3411,24.080882352941178
182471,1840,141,1981,13.04964539007092
182478,2140,147,2287,14.5578231292517
182480,1935,15,1950,129.0
182485,2702,264,2966,10.234848484848484
182500,2026,192,2218,10.552083333333334
182505,2017,278,2295,7.255395683453237
182510,829,2634,3463,0.3147304479878511
182528,2763,249,3012,11.096385542168674
182531,3798,149,3947,25.48993288590604
182533,3086,99,3185,31.171717171717173
182560,3467,295,3762,11.752542372881356
182561,3017,376,3393,8.023936170212766
182577,2067,150,2217,13.78
182580,2996,129,3125,23.224806201550383
182581,2466,296,2762,8.33108108108108
182582,1171,125,1296,9.368
182583,2648,143,2791,18.51748251748252
182584,2704,197,2901,13.725888324873097
182591,2696,116,2812,23.24137931034483
182592,1888,203,2091,9.300492610837438
182594,3720,290,4010,12.827586206896552
182596,3020,183,3203,16.502732240437158
182620,3629,95,3724,38.2
182624,3744,167,3911,22.419161676646706
182631,3527,132,3659,26.71969696969697
182632,2946,239,3185,12.326359832635983
182639,2489,298,2787,8.35234899328859
182640,2770,287,3057,9.651567944250871
182647,2689,91,2780,29.54945054945055
182654,2659,153,2812,17.37908496732026
182660,1663,140,1803,11.878571428571428
182663,2492,289,2781,8.622837370242214
182683,2736,59,2795,46.3728813559322
182698,2498,331,2829,7.546827794561934
182707,2333,116,2449,20.11206896551724
182714,2004,85,2089,23.576470588235296
182715,2980,143,3123,20.83916083916084
182719,1628,90,1718,18.08888888888889
182720,3218,188,3406,17.117021276595743
182723,3365,277,3642,12.148014440433212
182729,2051,83,2134,24.710843373493976
182734,2642,166,2808,15.91566265060241
182737,1782,137,1919,13.007299270072991
182756,2843,234,3077,12.149572649572647
182760,2324,44,2368,52.81818181818182
182768,3350,80,3430,41.875
182771,3068,256,3324,11.984375
182781,2552,86,2638,29.67441860465116
182790,1693,158,1851,10.71518987341772
182799,3541,108,3649,32.78703703703704
182801,2999,151,3150,19.86092715231788
182812,3452,133,3585,25.954887218045112
182814,3649,41,3690,89.0
182823,2273,132,2405,17.21969696969697
182841,3145,176,3321,17.869318181818183
182846,3265,265,3530,12.320754716981131
182862,3766,173,3939,21.76878612716763
182867,2046,239,2285,8.560669456066945
182868,3277,163,3440,20.104294478527606
182880,2869,249,3118,11.522088353413654
182894,3863,165,4028,23.41212121212121
182899,3514,357,3871,9.84313725490196
182900,2609,139,2748,18.769784172661872
182905,1939,93,2032,20.8494623655914
182915,3804,217,4021,17.52995391705069
182919,2409,354,2763,6.805084745762712
182926,2819,200,3019,14.095
182937,3360,461,3821,7.288503253796096
182946,3811,146,3957,26.1027397260274
182947,3068,185,3253,16.583783783783783
182949,2534,269,2803,9.42007434944238
182955,3233,242,3475,13.359504132231406
182959,3377,245,3622,13.783673469387756
182968,841,378,1219,2.2248677248677247
182972,3509,228,3737,15.390350877192985
182995,3546,185,3731,19.167567567567566
183008,3575,135,3710,26.48148148148148
183013,2588,162,2750,15.975308641975309
183023,2989,161,3150,18.565217391304348
183031,1433,165,1598,8.684848484848485
183032,2719,74,2793,36.74324324324324
183033,470,1698,2168,0.2767962308598351
183039,3644,196,3840,18.59183673469388
183043,2177,1425,3602,1.527719298245614
183048,3564,173,3737,20.60115606936416
183061,2875,26,2901,110.57692307692308
183072,3218,114,3332,28.2280701754386
183077,2450,205,2655,11.951219512195122
183079,3790,106,3896,35.75471698113208
183090,3358,88,3446,38.15909090909091
183091,2804,236,3040,11.88135593220339
183097,2722,68,2790,40.02941176470589
183101,3715,129,3844,28.7984496124031
183105,3867,161,4028,24.018633540372672
183107,3656,89,3745,41.07865168539326
183111,2146,108,2254,19.87037037037037
183112,3326,190,3516,17.50526315789474
183117,3776,80,3856,47.2
183126,2120,124,2244,17.096774193548388
183129,477,2625,3102,0.1817142857142857
183149,2548,259,2807,9.83783783783784
183166,1553,56,1609,27.732142857142858
183178,2955,81,3036,36.48148148148148
183186,2044,43,2087,47.53488372093023
183187,3878,172,4050,22.546511627906977
183196,80,3735,3815,0.0214190093708166
183200,996,1749,2745,0.5694682675814752
183201,3052,103,3155,29.631067961165048
183208,2635,217,2852,12.142857142857142
183211,2719,213,2932,12.765258215962442
183219,2560,306,2866,8.366013071895425
183224,2134,104,2238,20.51923076923077
183234,3827,181,4008,21.14364640883978
183235,1325,289,1614,4.58477508650519
183238,2345,70,2415,33.5
183245,1426,289,1715,4.9342560553633215
183253,3421,154,3575,22.214285714285715
183273,3403,165,3568,20.624242424242425
183278,2498,178,2676,14.03370786516854
183281,3193,141,3334,22.645390070921987
183282,3386,76,3462,44.55263157894737
183286,2626,212,2838,12.38679245283019
183299,2708,100,2808,27.08
183305,1313,101,1414,13.0
183316,3316,72,3388,46.05555555555556
183317,2639,436,3075,6.052752293577981
183320,107,3808,3915,0.0280987394957983
183339,1545,136,1681,11.360294117647058
183346,884,114,998,7.754385964912281
183348,2663,173,2836,15.393063583815028
183362,2744,184,2928,14.91304347826087
183367,3451,199,3650,17.34170854271357
183368,2088,110,2198,18.98181818181818
183372,3158,165,3323,19.13939393939394
183378,208,2088,2296,0.0996168582375478
183383,1731,80,1811,21.6375
183384,1648,166,1814,9.927710843373497
183388,3446,379,3825,9.092348284960424
183392,3072,274,3346,11.211678832116789
183395,3168,72,3240,44.0
183403,3278,176,3454,18.625
183446,669,1310,1979,0.5106870229007634
183451,3605,240,3845,15.020833333333334
183452,2899,107,3006,27.093457943925237
183469,2712,101,2813,26.85148514851485
183484,1627,204,1831,7.975490196078431
183485,3332,208,3540,16.01923076923077
